Slide;Pular Tópico;Personagem 1 Corpo;Personagem 1 Rosto;Personagem 2 Corpo;Personagem 2 Rosto;Personagem 3 Corpo;Personagem 3 Rosto;Origem Texto;Dialogo
16;;;Feliz;Falando;Feliz;;Feliz;Rf;Ótima colocação, Soberana.
16;;Falando;Feliz;Reagindo;Surpresa;;Feliz;Rq;Agradeço.
16;22;Falando;Feliz;;Surpresa;;Surpresa;Rq;Qual será sua escolha?
16;;Falando;Feliz;;Extra;;Feliz;Rq;Ótimo, prosseguiremos.
16;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Senhorita Hernandes, gostaria de conduzir esta parte?
16;;;Surpresa;Reagindo;Surpresa;Falando;Feliz;Rb;Claro! Seria um prazer!
16;;Reagindo;Vergonha;Reagindo;Surpresa;Falando;Feliz;Rb;Desde garotinha eu sonho em falar sobre isso!
16;;Falando;Feliz;Reagindo;Surpresa;;Feliz;Rq;Certo… também não precisa ironizar com tanta convicção.
16;;;Feliz;Reagindo;Vergonha;Falando;Feliz;Rb;A rainha do deboche não pode parar~
16;;;;;;;;Na;A autodeclarada rainha do deboche imita uma pose de… deboche, eu suponho.
17;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Enfim, o SIEM é a ferramenta que deixa todos os logs bem juntinhos!
17;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Vocês sabem o que são logs?
17;;;Feliz;;Feliz;Falando;Feliz;Rb;…
17;;;;;;;;Na;Rebeca olha para a câmera, esperando uma resposta que nunca chegará.
17;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Muito bem, queridos!
17;;;Surpresa;;Surpresa;Falando;Feliz;Rb;São registros. Tipo, anotações do que acontece nos sistemas, nos servidores, nos computadores e todas aquelas coisinhas que chamamos de ativos.
17;;Reagindo;Surpresa;;Surpresa;Falando;Feliz;Rb;Eu não sei vocês, mas sou louca por um ativo!
17;;;;;;;;Na;A moça do RH fica envergonhada com suas próprias palavras e endireita a postura, depois de lembrar que está em ambiente profissional.
17;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Bem… Esses registros são como se cada sistema deixasse um post-it dizendo: “oiiiêê, aconteceu essa parada nesse momento aqui, tá? beijo!”
17;;Falando;Extra;;Extra;;Feliz;Rq;Essa é, lamentavelmente, uma analogia funcional.
17;;;Feliz;;Feliz;Falando;Feliz;Rb;Quando a gente junta, guarda e acompanha esses registros, isso é chamado de gerenciamento de logs.
17;;Reagindo;Vergonha;;Surpresa;Falando;Feliz;Rb;Ou GL, pra abreviar!
17;;;;;;;;Na;Rebeca sorri como se tivesse acabado de criar um termo revolucionário.
17;;Falando;Feliz;Reagindo;Vergonha;;Feliz;Rq;Ninguém chama dessa forma.
17;;Reagindo;Vergonha;;Extra;Falando;Feliz;Rb;Uma boa olhada nesses logs pode ajudar os nossos detetives virtuais aqui a encontrarem novos problemas.
17;;Reagindo;Vergonha;;Extra;Falando;Feliz;Rb;E pra lidar com essa porrada de informação sem surtar…
17;;;Feliz;;Feliz;Falando;Feliz;Rb;…
17;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Passa pro próximo!
17;;Falando;Feliz;;Extra;Reagindo;Surpresa;Rq;Oh, precisamente.
18;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Contamos com o nosso magnífico e babilônico SIEMtinel!
18;;Reagindo;Vergonha;;Surpresa;Falando;Feliz;Rb;Por que você não pode viver SIEM ele!
18;;;;;;;;Na;A musa das publicidades forçadas dá uma piscadinha exagerada para a câmera.
18;;Falando;Feliz;;Extra;;Feliz;Rq;Continua constrangedor, mesmo quando outra pessoa diz.
18;;Reagindo;Surpresa;Falando;Extra;;Surpresa;Rf;Acha que cabelo ciano combinaria com você, Raquel?
18;;;;;;;;Na;Rafael interrompe a aula enquanto rabisca distraidamente em seu caderno.
18;;Falando;Feliz;;Feliz;;Feliz;Rq;No meu ambiente de trabalho, isso nunca seria permitido.
18;;Falando;Feliz;;Feliz;;Feliz;Rq;Mas sim.
18;;Falando;Feliz;;Feliz;;Feliz;Rq;Ainda que minha cor de preferência geral continue sendo bege.
18;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Shhh! Não atrapalhem a minha aula!
18;;;;;;;;Na;Rebeca levanta um dedo pedindo silêncio, sem sequer olhar para os colegas.
18;;;;;;;;Na;Raquel devolve um olhar sério pra ela.
18;;;Feliz;;Extra;Falando;Feliz;Rb;O SIEMtinel faz várias coisas. Prestem atenção no slide, meus amores.
19;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Primeiro ele coleta os dados. Vocês sabem o que são dados?
19;;;Surpresa;;Surpresa;Falando;Extra;Rb;Vamos lá, não tenham vergonha!
19;;;;;;;;Na;O nosso escudeiro digital favorito para de rabiscar e levanta o indicador imediatamente.
19;;;Feliz;Falando;Extra;;Feliz;Rf;Dados são poliedros numerados, com 4, 6, 8, 10, 12 ou 20 faces. Usados em jogos de interpretação para gerar aleatoriedade, definir o sucesso de ações e—
19;;;Surpresa;;Surpresa;Falando;Feliz;Rb;NÃO!
19;;;;;;;;Na;Rebeca aponta para ele como se estivesse amaldiçoando todas as suas gerações futuras.
19;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Não tem nada a ver com suas maluquices de nerd, garoto!
19;;;Feliz;;Feliz;Falando;Feliz;Rb;Se não tem nada de bom pra dizer, é melhor ficar quieto.
19;;;;;;;;Na;O analista pleno apenas ignora e volta a rabiscar.
19;;;Feliz;Reagindo;Surpresa;Falando;Feliz;Rb;Dados são informações, fofocas do sistema, babados quentes dos servidores.
19;;;Surpresa;;Surpresa;Falando;Feliz;Rb;E o que o SIEM faz com isso, divos?
19;;Reagindo;Surpresa;;Feliz;Falando;Feliz;Rb;…
19;;;Feliz;Reagindo;Surpresa;Falando;Feliz;Rb;Meh… eu também não lembro, pra ser sincera.
19;;;Feliz;;Feliz;Falando;Feliz;Rb;Em minha defesa, eu sou de humanas.
19;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Por sorte, eu trouxe a minha colinha!
19;;;;;;;;Na;Na – Rebeca abre a colinha. Ela é absurdamente longa, dobrada em várias partes como um pequeno mapa.
19;;;Feliz;Reagindo;Vergonha;Falando;Feliz;Rb;Hmm… deixa eu ver…
19;;;Feliz;Reagindo;Vergonha;Falando;Feliz;Rb;O SIEMzinho coleta essas informações de vários lugares, junta tudo e depois organiza bonitinho.
19;;;Feliz;;Feliz;Falando;Feliz;Rb;É como separar aquele seu vestido branco icônico das roupas coloridas na hora de colocar na máquina.
19;;;Feliz;;Extra;Falando;Feliz;Rb;Em seguida ele correlo… cor…
19;;;;;;;;Na;Na – Senhorita Hernandes se embola nas palavras.
19;;;Surpresa;Reagindo;Surpresa;Falando;Feliz;Rb;Correlaciona! Isso! Que é um jeito muito chato e sem graça de falar que ele procura padrões nas informações.
19;;;Feliz;;Extra;Falando;Feliz;Rb;Juro, geralmente não sou fã de padrões normativos da sociedade, mas nesse caso eles são úteis.
19;;;Surpresa;;Surpresa;Falando;Medo;Rb;E por último, ele aplica regras pra dar mais minutos de fama pro que parece mais perigoso.
19;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Que nem aconteceu com alguns serial killers no Trick and Trock!
19;;;;;;;;Na;Raquel se questiona internamente se isso foi uma crítica à romantização de criminosos na internet ou só uma constatação.
19;;Reagindo;Surpresa;;Surpresa;Falando;Feliz;Rb;E assim são gerados os alertas!
20;;;Surpresa;;Surpresa;Falando;Feliz;Rb;No SIEM, são usadas cores como forma de dizer o que é mais problemático, indicando a prioridade no atendimento.
20;;;Feliz;;Extra;Falando;Feliz;Rb;E eu adoooorooo quando a tela fica coloridinha~
20;;Falando;Feliz;Reagindo;Surpresa;;Feliz;Rq;Isso costuma não ser um bom sinal.
20;;;Surpresa;;Surpresa;Falando;Medo;Rb;Saberiam me dizer qual é a cor mais perigosa no SIEMtinel?
20;;;;;;;;Na;A especialista em desviar o foco observa a câmera atentamente pela vigésima vez.
20;;Falando;Feliz;;Extra;;Feliz;Rq;Senhorita Hernandes…
20;;Falando;Feliz;;Feliz;;Feliz;Rq;Além da resposta ao seu questionamento estar bem clara na própria imagem ao fundo…
20;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Você sabe que isso é uma gravação e não existe forma de interagir com nenhum telespectador em tempo real, não é?
20;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Credo, vocês não entendem nada de pedagogia!
20;;;Feliz;;Extra;Falando;Feliz;Rb;É pra incentivar os alunos a responderem enquanto assistem.
20;;;Feliz;;Feliz;Falando;Feliz;Rb;Aprendi isso assistindo ao desenho da Tora, a Aventureira.
20;;Falando;Feliz;;Bravo;;Medo;Rq;Vale lembrar que este conteúdo será assistido principalmente por adultos e jovens que estão ingressando na área de segurança cibernética.
20;;Falando;Feliz;Reagindo;Surpresa;Reagindo;Surpresa;Rq;Não pela sua sobrinha de 11 anos.
20;;;Surpresa;Reagindo;Surpresa;Falando;Feliz;Rb;AGH!
20;;;;;;;;Na;Rebeca solta um berro muito alto e arregala os olhos para Raquel.
20;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Que ódio!
20;;;Surpresa;Reagindo;Surpresa;Falando;Feliz;Rb;Fala você então, sabichona!
20;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Já que sabe tanto sobre tudo! A espertona!
20;;;;;;;;Na;A moça do RH cruza os braços e evita contato visual.
20;;Reagindo;Surpresa;;Extra;Falando;Feliz;Rb;…
20;;;;;;;;Na;A gerente respira fundo e aplica internamente algumas técnicas de meditação.
20;;;Feliz;;Feliz;Falando;Feliz;Rb;…
20;;;Surpresa;;Surpresa;Falando;Feliz;Rb;…?
20;;Reagindo;Surpresa;Falando;Extra;;Feliz;Rf;…
20;;;;;;;;Na;O RPGista continua desenhando em seu caderno, completamente alheio às brigas fúteis ao seu redor.
20;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Muito bem… reconheço que exagerei no meu comentário anterior.
20;;Reagindo;Surpresa;;Feliz;Falando;Feliz;Rb;Apesar dos métodos controversos e da simplificação adotada, o conteúdo base está sendo seguido corretamente.
20;;;Surpresa;;Surpresa;Falando;Vergonha;Rb;Peço desculpas pelo transtorno e sugiro que prossigamos.
20;;;;;;;;Na;Raquel abaixa a cabeça lentamente, com um tom de voz completamente zen.
20;;;Feliz;;Extra;Falando;Feliz;Rb;…
20;;;Feliz;;Feliz;Falando;Feliz;Rb;Aff…
20;;;;;;;;Na;Rebeca murcha só o suficiente para parecer arrependida, mas não o bastante para aprender de verdade.
20;;;Feliz;;Feliz;Falando;Feliz;Rb;Tá bem.
20;;;Feliz;Reagindo;Vergonha;Falando;Feliz;Rb;Vou parar de falar com a câmera daquele jeito. Achei que seria engraçado, mas ficou só cringe.
20;;;Surpresa;;Surpresa;Falando;Feliz;Rb;E eu também não quero parecer uma doida varrida que nem o moço ali.
20;;;;;;;;Na;A mulher extravagante aponta para nosso escudeiro digital favorito.
20;;;;;;;;Na;Por sorte, Rafael não notou a crítica nada construtiva e continuou seus rabiscos.
20;;;Feliz;;Extra;Falando;Feliz;Rb;Onde eu tava mesmo…
20;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Ah! As cores!
20;;;Feliz;;Extra;Falando;Feliz;Rb;No SIEM, alertas verdes costumam ser mais tranquilos, cheios de energia positiva.
20;;;Feliz;Reagindo;Vergonha;Falando;Feliz;Rb;Já os vermelhos… esses aí pesam o clima.
20;;;Feliz;;Extra;Falando;Feliz;Rb;Aqui na C.A.F.E., a gente usa a ferramenta pra reunir os dados das empresas a que atendemos, como a PetroCais.
20;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Feliz;Rb;É assim que conseguimos perceber quando alguma coisa estranha acontece antes que vire um completo caos.
21;;Reagindo;Surpresa;;Extra;Falando;Feliz;Rb;Aqui temos um exemplo de um funcionário tentando acessar o servidor através de...
21;;;;;;;;Na;Rebeca aponta pro slide com desconfiança.
21;;;Surpresa;Reagindo;Surpresa;Falando;Feliz;Rb;Tá escrito certo mesmo? “Força bruta”? Então ele ficou tipo… socando o computador?
21;;Falando;Feliz;;Extra;;Feliz;Rq;Nesse caso, força bruta significa que ele tentou o máximo possível de combinações de senha até conseguir acesso.
21;;;Feliz;;Extra;Falando;Feliz;Rb;Juro, que mico.
21;;;;;;;;Na;A extrovertida tapa o rosto brevemente, com vergonha.
21;;;Feliz;;Extra;Falando;Feliz;Rb;Deixa eu ver minha colinha de novo…
21;;;Medo;Reagindo;Vergonha;Falando;Feliz;Rb;Tá, daí o SIEM coleta as tentativas desesperadas do hacker de descobrir a senha desse tal de Gean Éricko.
21;;;Feliz;;Extra;Falando;Feliz;Rb;Pelo nome, deve ser 123456…
21;;;Feliz;Falando;Extra;;Feliz;Rf;Na verdade, de acordo com pesquisas em bases de dados, a senha dele era “senha”.
21;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Feliz;Rb;Meu pai…
21;;;;;;;;Na;As duas decidem que é melhor não pensar muito sobre isso.
21;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Feliz;Rb;Tanto faz… o SIEMzinho começa observando várias tentativas de entrar que não deram em nada.
21;;Reagindo;Surpresa;Reagindo;Vergonha;Falando;Feliz;Rb;Depois, uma que deu bom.
21;;Reagindo;Surpresa;;Feliz;Falando;Feliz;Rb;E logo em seguida… alguém tenta fuçar os documentos cheios de babados quentes da empresa, bem no horário do cafézinho do funcionário.
21;;;Feliz;Reagindo;Surpresa;Falando;Feliz;Rb;Quando o SIEM compara tudo isso com a lista de regrinhas, ele nota que alguma coisa ali não tá cheirando bem.
21;;;Feliz;;Feliz;Falando;Feliz;Rb;Aí ele gera um alerta pra galera do SOC investigar.
21;;;Surpresa;;Surpresa;Falando;Feliz;Rb;E é isso que vocês, divos, precisam saber sobre SIEM! Bum, arrasei!
21;;;;;;;;Na;A representante do RH faz um gesto de largar um microfone imaginário.
22;;Falando;Feliz;;Extra;;Feliz;Rq;Ótimo, prosseguiremos com o conteúdo.
22;;Falando;Feliz;;Bravo;;Medo;Rq;Agora, falaremos sobre os agentes de ameaça.
22;;;;;;;;Na;Raquel olha lentamente para Rafael, como se aguardasse um desastre iminente.
22;;Reagindo;Vergonha;Falando;Extra;Reagindo;Extra;Rf;Hã? Que foi, Soberana?
22;;Falando;Triste;;Surpresa;;Surpresa;Rq;Estava apenas esperando que você fizesse algum comentário sobre agentes secretos, espionagem internacional ou qualquer outra atrocidade do gênero.
22;;;Medo;Falando;Feliz;;Medo;Rf;Uai, eu não tenho medo de agente que só sabe ficar ameaçando.
22;;;Surpresa;Falando;Extra;;Surpresa;Rf;Se for pra fazer algo, eu vou lá e faço primeiro!
22;;;;;;;;Na;Raquel decide, por autopreservação, não aprofundar aquela lógica.
22;;Falando;Feliz;;Bravo;;Medo;Rq;Em segurança cibernética, agentes de ameaça são indivíduos, grupos ou entidades com intenção e capacidade de explorar vulnerabilidades em ecossistemas digitais para atingir objetivos específicos.
22;;Falando;Extra;;Bravo;;Medo;Rq;Suas motivações podem focar no lucro, na espionagem, na motivação ideológica e política, além das ameaças internas nas organizações, entre outras.
22;;Falando;Feliz;;Feliz;Reagindo;Surpresa;Rq;Ainda assim, convém não presumir que sejam completamente racionais.
22;;Falando;Triste;;Surpresa;;Surpresa;Rq;Anos atrás, lidei com um grupo que tentou invadir os servidores de uma emissora de televisão aberta apenas para inserir, de forma ilegal, conteúdos de cunho sexual e de humor ácido na programação.
22;;Falando;Feliz;;Extra;Reagindo;Extra;Rq;Quando interrogados, declararam que o fizeram porque, em suas próprias palavras, “acharam engraçado”.
22;;;;;;;;Na;A gerente olha para baixo, tentando expulsar as lembranças.
22;;Falando;Feliz;Reagindo;Surpresa;;Surpresa;Rq;É por casos assim que penso que é genuinamente difícil compreender o que se passa na mente desses indivíduos.
22;;Falando;Feliz;;Bravo;;Medo;Rq;De todo modo, independentemente da motivação, esses agentes podem empregar técnicas variadas, desde ataques imediatos até estratégias mais discretas, como o pre- positioning.
22;;Falando;Feliz;;Bravo;;Medo;Rq;Podem ser utilizadas diversas táticas de ataque, entre elas, engenharia social, phishing, APT ou advanced persistent threat, e movimentação lateral.
22;;;Feliz;;Extra;Falando;Feliz;Rb;Toda montada no inglês a diva.
22;;Falando;Feliz;;Feliz;;Feliz;Rq;No caso mais recente que enfrentamos, o grupo hacktivista de viés ecológico PetroKillers valeu-se do impacto reputacional e do domínio da narrativa para expor controvérsias e aspectos comprometedores da empresa petrolífera PetroCais.
22;;Falando;Feliz;;Extra;;Feliz;Rq;Quero dizer… na verdade, cometi um equívoco, evidentemente, pois sabemos que a PetroCais é…
22;;Falando;Feliz;Reagindo;Vergonha;;Feliz;Rq;A PetroCais é uma referência absoluta na indústria, uma verdadeira entidade corporativa divina movida a petróleo…
22;;;;;;;;Na;Raquel recita o texto de forma mecânica, como se tivesse uma arma apontada para
22;;Falando;Feliz;;Bravo;;Medo;Rq;Todas as informações publicadas no site da petrolífera pelos hackers foram forjadas, manipuladas e geradas por inteligências artificiais, não refletindo os reais compromissos da empresa.
22;;;;;;;;Na;Raquel respira profundamente, mantendo os olhos fechados.
22;;Falando;Feliz;Reagindo;Surpresa;Reagindo;Surpresa;Rq;Voltando ao grupo hacktivista, agindo sob motivação ideológica, eles buscam denunciar supostos crimes ambientais, através da pichação do site da organização e defuturos ataques cibernéticos.
22;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Ó nobre aventureiro, caso busque compreender mais sobre tais agentes ameaçadores, sua mente se tornará blindada!
22;;;;;;;;Na;O analista estende os braços, como se descrevesse muralhas hipotéticas de conhecimento.
22;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Nunca cairá no velho truque de clicar naquele link suspeito que seu amigo no Darkord mandou, prometendo uma skin lendária grátis pro seu FPS favorito.
22;;;Surpresa;Falando;Extra;;Surpresa;Rf;E só depois vai descobrir que, na verdade, ele foi hackeado e que um bom escudeiro digital jamais deveria ter preenchido login com dados pessoais, endereço ou a pergunta estranhamente estranha: “Se você fosse criar uma senha para sua conta bancária, como ela seria?”.
22;;;Feliz;;Extra;Falando;Feliz;Rb;Tá com cheiro de experiência própria…
22;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Uai! O povo gosta de se identificar com os personagens em uma narrativa, por isso trouxe uma experiência real.
22;;;Feliz;;Extra;Falando;Feliz;Rb;Preciso conferir os documentos de novo pra saber se posso legalmente te internar.
22;;;;;;;;Na;Ela leva a mão ao queixo, como quem pondera seriamente a questão.
22;;Falando;Feliz;Reagindo;Vergonha;;Surpresa;Rq;Deseja otimizar seu tempo avançando para o próximo tópico ou aprofundar seus conhecimentos permanecendo neste conteúdo?
22;;;;;;;;;[Opção de Pular (Sim) - Slide 28]
22;;;;;;;;;[Opção de Pular (Não) - Continua]
23;;;;;;;;Na;A gestora passa para o próximo slide.
23;;Falando;Feliz;;Extra;;Feliz;Rq;Conforme mencionado anteriormente, no caso mais recente que enfrentamos, o grupo hacktivista de viés ecológico PetroKillers, também conhecido como APT 171.
23;;;Surpresa;;Surpresa;Falando;Feliz;Rb;APT?
23;;Reagindo;Vergonha;;Surpresa;Falando;Feliz;Rb;Isso não é uma música da Taylana Carpenter que virou trend?
23;;;Feliz;;Feliz;Falando;Feliz;Rb;Apatii patii, apati patii~
23;;;;;;;;Na;Rebeca faz gestos aleatórios com as mãos enquanto cantarola, envergonhando todos à sua volta.
23;;Falando;Feliz;;Feliz;;Feliz;Rq;Tenho razoável convicção de que não.
23;;Reagindo;Vergonha;Reagindo;Surpresa;Falando;Feliz;Rb;Então é abreviação de apartamento?
23;;Falando;Feliz;;Bravo;;Medo;Rq;Neste contexto, APT significa Advanced Persistent Threat, ou, em bom português, Ameaça Avançada Persistente.
23;;Falando;Feliz;;Extra;Reagindo;Vergonha;Rq;Trata-se de uma operação conduzida por grupos altamente qualificados, capazes de manter acesso prolongado a um ambiente com o objetivo de cumprir metas estratégicas.
23;;Reagindo;Surpresa;;Surpresa;Falando;Feliz;Rb;Você nunca para de falar em grego, né, Raquelzita?
23;;Falando;Triste;;Bravo;;Medo;Rq;A linguagem greco-romana não foi utilizada em nenhum momento, senhorita Hernandes, mas considerei sua colocação apenas mais uma evidência da sua limitada compreensão do mundo da cibersegurança.
23;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Limitada é você, queridinha!
23;;;;;;;;Na;A representante do RH revira os olhos, ofendida.
23;;;Surpresa;Falando;Extra;;Surpresa;Rf;PetroKillers são os druidas da escuridão, né não?
23;;Falando;Feliz;;Feliz;Reagindo;Vergonha;Rq;Pensava que o senhor os descreveria como um grupo hacktivista de magos encapuzados manipuladores dos códigos arcanos… ou alguma variação igualmente excêntrica.
23;;Reagindo;Vergonha;Falando;Feliz;;Surpresa;Rf;Sim, isso também!
23;;;Feliz;Falando;Extra;Reagindo;Surpresa;Rf;E fico feliz que tenha prestado atenção nisso.
23;;;;;;;;Na;O analista pleno fica visivelmente mexido.
23;;Reagindo;Vergonha;Falando;Extra;;Surpresa;Rf;Mas como o objetivo deles é proteger a natureza, mesmo que desse jeito vilanesco deles, acho que eles parecem mais como druidas!
23;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Não faço a mínima ideia do que esse termo significa nesse contexto, senhor Medina.
23;;Falando;Feliz;Reagindo;Vergonha;;Surpresa;Rq;E, francamente, duvido que seja relevante para a apresentação.
23;;;Surpresa;Falando;Extra;Reagindo;Vergonha;Rf;É claro que é, uai! Druidas são conjuradores divinos ligados à natureza!
23;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Eles mexem com magia elemental, plantas, essas coisas… e ainda podem virar qualquer bicho que já tenham visto durante a sessão!
23;;;Feliz;Falando;Extra;;Feliz;Rf;Eu joguei de druida uma vez e virei uma mosquinha.
23;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Aí, no meio da batalha, fui voando atrás de um inimigo que tava sem armadura na parte de baixo… e entrei dentro da—
23;;Falando;Feliz;Reagindo;Vergonha;Reagindo;Surpresa;Rq;Peço que interrompa imediatamente.
23;;;;;;;;Na;Raquel interrompe-o imediatamente.
23;;Falando;Feliz;;Feliz;;Feliz;Rq;Em breve, traremos informações detalhadas sobre o ocorrido.
24;;Falando;Feliz;Reagindo;Surpresa;;Feliz;Rq;Movidos, a princípio, por motivação ideológica, esses cibercriminosos buscavam denunciar crimes ambientais por meio da pichação do site.
24;;Falando;Feliz;;Extra;;Feliz;Rq;Entretanto, ainda não é possível afirmar com certeza que essa seja sua única motivação. Por esse motivo, consideram-se também hipóteses como a ganância e a espionagem entre os possíveis objetivos do grupo.
24;;Falando;Feliz;Reagindo;Surpresa;;Surpresa;Rq;Embora ainda se saiba pouco a respeito dessa organização, é certo que haverá outras oportunidades para analisá-la de forma mais aprofundada no futuro.
24;;;;;;;;Na;Alerta de spoiler, sim. Eles sempre voltam.
24;;;Surpresa;Falando;Extra;Reagindo;Extra;Rf;Motivação? Um bom vilão sempre precisa de motivação!
24;;Reagindo;Vergonha;Falando;Extra;;Feliz;Rf;Principalmente se forem cibercriminosos.
24;;Reagindo;Vergonha;Falando;Extra;Reagindo;Extra;Rf;Nome maneiro demais, aliás. Tá de parabéns, Soberana.
24;;;;;;;;Na;O escudeiro digital se inclina discretamente na direção de sua soberana, sussurrando.
24;;Falando;Feliz;;Feliz;;Feliz;Rq;Não fui eu quem escolhi esse termo…
24;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Existem muitos tipos de codificadores sombrios! Mas um dos mais clássicos são os movidos pela ganância.
24;;;Feliz;Falando;Feliz;;Feliz;Rf;Aqueles que querem juntar todas as moedas de ouro… Provavelmente vão comprar os itens lendários da vila dos comerciantes.
24;;;Feliz;;Extra;Falando;Feliz;Rb;E lá vamos nós com as nerdices de novo…
24;;;;;;;;Na;A mulher de vestido desiste da sua moral trabalhista e pega seu celular para assistir alguns vídeos curtos com dopamina barata.
24;;;Surpresa;Falando;Feliz;Reagindo;Surpresa;Rf;São ladinos larápios! Saqueadores invisíveis!
24;;;Feliz;Falando;Extra;;Feliz;Rf;Senhores da fraude e da chantagem, que marcham não com espadas, mas com maldições de criptografia, pergaminhos de extorsão e pragas digitais capazes de sufocar reinos inteiros.
24;;Reagindo;Surpresa;Falando;Feliz;;Surpresa;Rf;São goblins com sede por ouro! Mas também são feiticeiros…
24;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Podem ser espécie goblin e classe feiticeiro… talvez subclasse ladino? Eles aprenderam a magia ou têm algum pacto com uma entidade do hacking?
24;;Reagindo;Surpresa;Falando;Extra;;Feliz;Rf;Preciso conferir o livro mais tarde para conferir se não há conflito de build.
24;;;;;;;;Na;O jovem de poucos amigos se perde em suas RPGzices, antes de voltar à pose épica de sempre.
24;;;Feliz;Falando;Feliz;;Feliz;Rf;Eles trancam tesouros sob feitiços indecifráveis, selam cofres com runas malignas… ou transformam tudo em mímicos.
24;;;Feliz;Falando;Feliz;;Feliz;Rf;Mímicos são criaturas mágicas em forma de baú com uma boca enorme, que atacam aventureiros desavisados quando tentam abrir o tesouro, caso você esteja se perguntando.
24;;;;;;;;Na;Receio que ninguém estava.
24;;Reagindo;Vergonha;Falando;Feliz;;Feliz;Rf;Seus alvos favoritos são os grandes cofres dos monarcas, os templos da cura e aqueles que distribuem pães e brioches para a população.
24;;Falando;Feliz;Reagindo;Surpresa;;Feliz;Rq;Setor financeiro, hospitais e cadeias de suprimentos.
24;;;Feliz;Falando;Feliz;;Feliz;Rf;Eles invadem as bibliotecas sagradas, selam todos os pergaminhos com runas indecifráveis…
24;;;Surpresa;Falando;Feliz;;Surpresa;Rf;E como esquecer das grandes investidas de phishing! Que são quando um grupo de piratas tenta pescar um Kraken—
24;;Falando;Feliz;Reagindo;Vergonha;;Feliz;Rq;Vou precisar interrompê-lo novamente, senhor Medina.
24;;Falando;Feliz;;Surpresa;;Surpresa;Rq;O senhor sempre extrapola em suas analogias medievais. Reconheço seu esforço em se divertir durante o trabalho, mas é precisamente por isso que o chamam de trabalho.
24;;Falando;Feliz;;Feliz;Reagindo;Surpresa;Rq;Também devo reforçar que phishing não possui relação direta com pescaria, para que não haja confusões futuras.
24;;;Feliz;Falando;Extra;Reagindo;Surpresa;Rf;Droga… Bem que podia. Seria que nem em One Peace.
24;;Falando;Feliz;;Feliz;;Feliz;Rq;Em termos menos performáticos, estamos falando de agentes com motivação econômica, focados em lucro rápido e em múltiplas extorsões.
24;;Falando;Feliz;;Extra;;Feliz;Rq;São criminosos que atuam com criptografia, vazamento de dados e negação de serviço.
24;;Falando;Feliz;;Extra;;Feliz;Rq;Além deles, existem agentes patrocinados por Estados ou por grupos militares.
24;;Falando;Feliz;;Feliz;;Feliz;Rq;Nesses casos, o objetivo costuma envolver espionagem estratégica ou o posicionamento prévio em infraestruturas críticas de energia, telecomunicações e defesa do alvo.
24;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Em certos círculos, costuma-se dizer que você ainda não trabalha com SOC de verdade até rastrear uma ameaça terrorista antes mesmo que ela se concretize.
24;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Que foda!
24;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Quando é que posso participar de um trem desses?
24;;Falando;Feliz;Reagindo;Surpresa;;Feliz;Rq;Com sorte, nunca.
24;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Esse tipo de ocorrência é consideravelmente menos frequente do que o imaginário popular sugere, principalmente em SOCs brasileiros.
24;;Falando;Triste;;Feliz;;Feliz;Rq;Apenas julguei apropriado tornar a profissão marginalmente mais atrativa aos nossos telespectadores.
24;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Se a ideia era fazer isso, talvez não fosse tão esperto admitir agora, né, mona?
24;;;;;;;;Na;Rebeca nem tira os olhos do celular enquanto provoca Raquel.
24;;Falando;Feliz;;Feliz;;Feliz;Rq;…
