Slide;Pular Tópico;Personagem 1 Corpo;Personagem 1 Rosto;Personagem 2 Corpo;Personagem 2 Rosto;Personagem 3 Corpo;Personagem 3 Rosto;Origem Texto;Dialogo
20;;;Surpresa;;Surpresa;Falando;Bravo;La;“Meu cachorro tá doente”... “Tenho que levar minha avó no jiu-jitsu”...
20;;Reagindo;Medo;Reagindo;Medo;Falando;Bravo;La;Você não tem cachorro… E nem avó!
20;;;;Falando;Feliz;;;En;Acho bom você baixar esse tom–
20;;;Feliz;;Feliz;Falando;Feliz;La;SOU EU que preciso participar de reuniões intermináveis com investidores e empresários preconceituosos, cruéis e insuportáveis… E ainda preciso defender as SUAS ideias!
20;;;Feliz;;Feliz;Falando;Feliz;La;Enquanto isso… O príncipe do castelo de óleo fica enchendo a cara de cerveja, festejando e curtindo a vida sofrida de um bilionário!
20;;;Feliz;;Feliz;Falando;Feliz;La;A-Assuma a responsabilidade uma vez na sua vida!
20;;;Feliz;;Feliz;Falando;Feliz;La;A Thayná passa horas limpando as cagadas que você fala na imprensa!
20;;;Feliz;;Feliz;Falando;Feliz;La;Nem gosto tanto do André, mas ele já perdeu o aniversário das filhas por quatro vezes por sua causa!
20;;;Surpresa;;Surpresa;Falando;Vergonha;La;E se eu for falar de cada funcionário que já passou por lá… Da alma fugindo dos olhos quando descobriram que a carga horária ia aumentar de novo...
20;;;;;;Falando;;La;Sem feriados, sem benefícios… Nem uma notinha de rodapé quando lançavam um projeto todo feito por eles mesmos.
20;;Reagindo;Medo;Reagindo;Medo;Falando;Bravo;La;E-Eu não vou mais fazer parte disso!
20;;;Surpresa;;Surpresa;Falando;Vergonha;La;O Sabrino me disse uma coisa uma vez...
20;;;Surpresa;;Surpresa;Falando;Vergonha;La;Que quanto mais fundo você cava atrás de petróleo...
20;;;;;;Falando;;La;Mais perto do inferno você chega.
20;;;;Falando;;;;En;Que coisa brega.
20;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Já acabou o showzinho?
20;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;La;Sabe o que me fez acordar?
20;;;;;;Falando;;La;Porque pela primeira vez alguém me tratou como uma pessoa aqui dentro.
20;;Reagindo;Feliz;;Feliz;Falando;Feliz;La;O senhor Pontes… Ele me agradeceu… Disse que eu estava indo bem…
20;;;;;;Falando;Feliz;La;Coisas tão simples que eu nem lembrava mais como eram…
20;;Falando;;;;;;Ed;…
20;;;;;;;;Na;Eduardo não falou nada, mas sentiu fundo essas palavras.
20;;;Feliz;Falando;Feliz;;Feliz;En;Eu te dei emprego! Status! Uma vida de luxo!
20;;;Feliz;Falando;Feliz;;Feliz;En;O privilégio de trabalhar ao meu lado!
20;;Reagindo;Medo;Falando;Bravo;Reagindo;Medo;En;Te dei tudo que você tem, seu ingrato maldito!
20;;Reagindo;Surpresa;Falando;Bravo;Reagindo;Surpresa;En;E o que eu ganho em troca? Um chilique por causa da droga de um velhote caipira!!
20;;;Feliz;;Feliz;Falando;Feliz;La;Esse velhote caipira foi mais humano em duas horas do que você foi em CINCO ANOS!
20;;;Feliz;;Feliz;Falando;Vergonha;La;M-Meus parabéns…
20;;;;;;Falando;;La;Você conseguiu…
20;;;;;;Falando;;La;Conseguiu ser pior que o seu pai.
20;;;Feliz;Falando;Bravo;;Feliz;En;C-CALA A BOCA!!
20;;;Feliz;Falando;Feliz;;Feliz;En;SAI DAQUI!
20;;;Feliz;Falando;Feliz;;Feliz;En;TÁ DEMITIDO!
20;;;;;;Falando;;La;Não… Eu que me demito…
20;;;;;;Falando;Feliz;La;Vamos ver quem é o combustível do progresso agora.
20;;;;;;;;Na;Larisso ativa algo em seu tablet corporativo.
20;;;;;;;;Na;Em seguida, o joga no chão com força.
20;;;;;;;;Na;Depois caminha lentamente para fora da sala. (Dar um fade no sprite do Larisso, como se ele saísse de cena)
20;;;Feliz;Falando;Feliz;;Feliz;En;Já vai tarde!
20;;;;Falando;;;;En;Nunca precisei de você pra nad—
20;;;;;;;;Na;Subitamente, dezenas de alertas vermelhos começam a surgir nos monitores ao redor.
20;;;;;;;;Na;Uma sirene ecoa pela sala.
20;;;;Falando;Bravo;;;En;Mas que droga…
20;;;;Falando;;;;En;Bigode.
20;;;;Falando;;;;En;Fica aqui e termina o vídeo.
20;;Reagindo;Medo;Falando;Bravo;Reagindo;Medo;En;Preciso… resolver uma coisa. Não mexe em nada ou tá morto!
20;;;;;;;;Na;O CEO corre desesperadamente para fora da sala.  (Dar um fade no sprite do Enzo, como se ele saísse de cena)
21;;Falando;Vergonha;;Surpresa;;Surpresa;Ed;...
21;;Falando;Vergonha;;Surpresa;;Surpresa;Ed;Bah...
21;;Falando;Feliz;;Feliz;;Feliz;Ed;Parabéns, chê.
21;;Falando;Surpresa;Reagindo;Surpresa;Reagindo;Surpresa;Ed;Que dia, não?
21;;Falando;;;;;;Ed;Já terminamos por aqui.
21;;Falando;;;;;;Ed;Espero que tu tenha aprendido uma coisa ou outra.
21;;Falando;Vergonha;;Surpresa;;Surpresa;Ed;Só sobrou eu nessa budega, então...
21;;Falando;Vergonha;;Surpresa;;Surpresa;Ed;Nem sei direito como encerrar isso.
21;;;;;;;;Na;Eduardo sente uma vontade repentina de assistir um filme de ação genérico enquanto come pinhão.
21;;Falando;;;;;;Ed;Capaz.
21;;Falando;;;;;;Ed;Tô mais pra um carreteiro.
21;;Falando;Surpresa;;;;;Ed;Já comi pinhão ontem.
21;;;;;;;;Na;...
21;;;;;;;;Na;VOCÊ CONSEGUE ME OUVIR, P*RRA?!
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
