Slide;Pular Tópico;Personagem 1 Corpo;Personagem 1 Rosto;Personagem 2 Corpo;Personagem 2 Rosto;Personagem 3 Corpo;Personagem 3 Rosto;Origem Texto;Dialogo
20;;;;;;Falando;;An;Particularmente, considero que certas situações seriam resolvidas com muito mais eficiência através de uma ponto vinte e dois sendo descarregada no peito dos envolvidos.
20;;Reagindo;Surpresa;Extra;Medo;Reagindo;Medo;Th;Credo! Senhor André, como consegue considerar uma coisa dessas?!
20;;;Triste;;Triste;Falando;Triste;An;Estou apenas brincando.
20;;;;;;;;Na;...
20;;;;;;Falando;;An;Apesar de parecer algo moderno, as primeiras formas de ransomware surgiram ainda em 1989, através do chamado “AIDS Trojan”, distribuído por disquetes físicos.
20;;Falando;Surpresa;Reagindo;Surpresa;Reagindo;Surpresa;Gu;AIDS?!
20;;Falando;Surpresa;Reagindo;Surpresa;Reagindo;Surpresa;Gu;Que tipo de coisa as pessoas faziam com esses disquetes naquela época?!
20;;;;;;Falando;;An;…
20;;;;;;Falando;;An;Absolutamente nada relacionado ao que sua mente perturbada acabou de imaginar.
20;;Reagindo;Medo;Extra;Medo;Reagindo;Medo;Th;Graças a Deus… estava assustada.
20;;;;;;Falando;;An;O AIDS Trojan era um cavalo de Troia desenvolvido para o sistema operacional DOS.
20;;;;;;Falando;Feliz;An;Seu payload alterava os nomes dos arquivos e criptografava diretórios inteiros da unidade do computador, impedindo o acesso normal aos dados dos cidadãos virtuosos.
20;;Falando;;;;;;Gu;Deve ser loucura receber um vírus por correio.
20;;;;;;Falando;Feliz;An;Com o passar das décadas, essa prática deixou de ser conduzida por amadores oportunistas e evoluiu para uma indústria criminosa bilionária, organizada e altamente profissionalizada.
20;;;Feliz;;Feliz;Falando;Feliz;An;Pois todos sabem que os inimigos estão sempre bem preparados, por isso nunca devemos parar de lutar pelo bem e o correto.
20;;;Feliz;Falando;Feliz;;Feliz;Th;Eu acho muito inspirador ver alguém tão comprometido com a proteção do bem coletivo!
20;;Falando;Feliz;Extra;Extra;;Feliz;Gu;Acho que o “bem” dele não é o mesmo que o seu, Thayná…
20;;Extra;Extra;Extra;Medo;Reagindo;Medo;Gu;Azar, não tamos com tempo pra isso. Próxima parte!
21;;;Feliz;Falando;Feliz;;Feliz;Th;Em ataques de ransomware, esses hackers levados podem utilizar várias técnicas diferentes para conseguir invadir sistemas!
21;;;;;;;;Na;Thayná observa o slide.
21;;;Feliz;Falando;Feliz;;Feliz;Th;Hehe, é exatamente assim que eu imagino um ransom!
21;;;;Falando;;;;Th;A prática mais comum continua sendo a engenharia social, principalmente através de campanhas de phishing.
21;;;;Falando;Triste;;;Th;Nelas, os atacantes tentam enganar as coitadas das vítimas usando anexos malvados disfarçados de documentos bonzinhos.
21;;;Feliz;Falando;Feliz;;Feliz;Th;Sempre confira duas vezes antes de clicar em algo ou chame um responsável!
21;;Falando;;;;;;Gu;E nunca clique no link de fotos de famosas.
21;;;Feliz;Falando;Feliz;;Feliz;Th;Outro método muito utilizado são os downloads automáticos!
21;;;Triste;Falando;Feliz;;Triste;Th;Às vezes, apenas visitar um site comprometido já pode permitir a instalação de malwares através de falhas no navegador da vítima.
21;;Falando;;;;;;Gu;Nunca entre no site de fotos de famosas.
21;;Reagindo;;Falando;;;;Th;Não sabia que era tão interessado em fofocas sobre famosas, senhor Gustavo.
21;;Falando;Feliz;;;;;Gu;Claro, claro, fofocas…
21;;;;;;;;Na;O homem de óculos fica visivelmente envergonhado.
21;;;Feliz;Falando;Feliz;;Feliz;Th;Além das falhas humanas, os atacantes também exploram vulnerabilidades chamadas de “Dia Zero”!
21;;;;Falando;;;;Th;Que são falhas ainda desconhecidas pela empresa responsável pelo sistema ou programa afetado.
21;;Reagindo;Medo;Falando;Bravo;Reagindo;Medo;Th;Até os sistemas mais bem elaborados podem apresentar problemas de vez em quando, então também não devemos nos sentir mal por cometer erros!
21;;;Feliz;Falando;Feliz;;Feliz;Th;O importante é aprender, melhorar e continuar tentando fazer o certo!
21;;;Feliz;Falando;Feliz;;Feliz;Th;Acredite no seu potencial, você vai conseguir!
21;;Falando;;;;;;Gu;Ugh…
21;;;;;;;;Na;O excesso de positividade e os ensinamentos motivacionais exagerados fazem o estômago de Gustavo se revirar violentamente.
22;;;;;;Falando;;An;Existem diversas variações dessa praga.
22;;;;;;;;Na;O diretor jurídico fixa os olhos nas imagens.
22;;;;;;Falando;;An;Continuo querendo descobrir qual foi o responsável por selecionar esse material visual deplorável…
22;;Falando;;;;;;Gu;Deve ter sido algum estagiário.
22;;;;;;Falando;;An;Independentemente da técnica utilizada, o objetivo central continua sendo extorquir a maior quantidade possível de dinheiro, como os seres corruptos sem moralidade que são.
22;;;;;;Falando;Bravo;An;Seja bloqueando sistemas, criptografando arquivos ou ameaçando divulgar informações sigilosas roubadas, esses degenerados sobrevivem explorando a desgraça alheia.
22;;;;Falando;;;;Th;Cada um utiliza estratégias horríveis para pressionar emocionalmente as vítimas.
22;;Reagindo;Medo;Falando;Triste;Reagindo;Medo;Th;O Scareware, por exemplo, utiliza engenharia social para causar medo, choque ou ansiedade.
22;;;Feliz;Falando;Feliz;;Feliz;Th;O sistema começa a exibir alertas falsos dizendo que o computador foi infectado ou que atividades ilegais foram detectadas!
22;;;;Falando;Triste;;;Th;É extremamente angustiante…
22;;;;;;;;Na;Thayná quase implode só de imaginar.
22;;Reagindo;Medo;Extra;Medo;Reagindo;Medo;Th;A pobre da vítima acaba ficando assustada e pode pagar por programas falsos ou multas que nem existem de verdade.
22;;;;;;Falando;;An;Exige um nível impressionante de imprudência cair em um golpe como esse, quanta ingenuidade.
22;;Reagindo;Medo;Extra;Medo;Reagindo;Medo;Th;Senhor André, pessoas assustadas nem sempre conseguem pensar com calma…
22;;;;;;Falando;;An;Francamente, tenho dúvidas se conseguem pensar com clareza em qualquer circunstância.
22;;;Feliz;Falando;Surpresa;;Feliz;Th;O bloqueio de tela também é muito utilizado!
22;;;;Falando;;;;Th;Diferente da criptografia tradicional, ele impede totalmente o acesso à interface do sistema operacional.
22;;;;Falando;;;;Th;Muitas vezes o malware até finge ser uma agência policial exigindo pagamento imediato…
22;;;;Falando;;;;Th;Que golpe baixo…
22;;;;;;Falando;;An;Autoridades policiais representam a lei, a ordem e a estabilidade social.
22;;;;;;Falando;;An;Eles nunca fariam algo que prejudicasse a população a menos que fosse necessário.
22;;Falando;;;;;;Gu;…
22;;;;;;;;Na;O homem da camisa polo decide guardar suas opiniões sobre forças policiais para evitar problemas.
23;;;;Falando;Feliz;;;Th;Já a extorsão simples utiliza algoritmos criptográficos para tornar os arquivos inacessíveis até que o pagamento seja realizado.
23;;;;Falando;;;;Th;Mas como muitas empresas começaram a melhorar seus backups, os criminosos criaram a chamada dupla extorsão.
23;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;An;Trabalhar ninguém quer, né?
23;;;Feliz;Falando;Feliz;;Feliz;Th;Nesse modelo, antes de criptografar os arquivos, os invasores também roubam dados importantes da empresa!
23;;Reagindo;Medo;Falando;Bravo;Reagindo;Medo;Th;É bem preocupante! Ameaçam publicar tudo online caso o pagamento não seja feito.
23;;Reagindo;Medo;Falando;Bravo;Reagindo;Medo;Th;Por sorte, a PetroCais não tem nada a esconder!
23;;Falando;Feliz;;Feliz;;Feliz;Gu;É, sim… É uma empresa incrível, sem nenhuma polêmica.
23;;Falando;Feliz;;Feliz;;Feliz;Gu;E eu adoro trabalhar aqui!
23;;;;;;;;Na;Gustavo faz questão de olhar para a câmera o tempo todo.
24;;;Surpresa;Falando;Vergonha;;Surpresa;Th;O incidente ocorrido na PetroCais envolveu justamente um ataque ao servidor de logística da empresa, causando interrupções operacionais importantes.
24;;Extra;Extra;;Feliz;;Feliz;Gu;Sei muito bem dessa merda…
24;;Reagindo;Medo;Extra;Medo;Reagindo;Medo;Th;Sempre que os funcionários tentavam abrir um arquivo, aquela mensagem vermelha assustadora aparecia na tela…
24;;;;Falando;;;;Th;E o pedido de resgate completo era ainda pior.
24;;;Feliz;Falando;Surpresa;;Feliz;Th;Eles inventaram diversas acusações horríveis sobre a nossa querida empresa, como se a PetroCais fosse algum tipo de monstro!
24;;;;;;Falando;;An;Esse pessoal do outro lado tem prazer em manipular narrativas para parecerem revolucionários virtuosos enquanto cometem crimes.
24;;Reagindo;Medo;Falando;Feliz;Reagindo;Medo;Th;Felizmente, seguindo as orientações dos maravilhosos profissionais da C.A.F.E., a empresa conseguiu restaurar backups atualizados sem precisar ceder às exigências dos criminosos malvados!
24;;;Feliz;Falando;Feliz;;Feliz;Th;O que mostra como estratégias preventivas podem realmente fazer diferença!
24;;;;;;Falando;;An;Continuo afirmando que a solução mais eficiente para impedir reincidências já foi devidamente mencionada por mim anteriormente.
24;;;;;;;;Na;André faz um gesto simulando um tiro de escopeta com as mãos.
25;;Falando;Feliz;;;;;Gu;E assim, finalmente concluímos essa po–
25;;;;Falando;;Reagindo;;Th;Perdoe-me pelo termo de baixo calão, senhor André…
25;;;Feliz;Falando;Feliz;;Feliz;Th;Mas essa postura é completamente boboca!
25;;Reagindo;Medo;Falando;Bravo;Reagindo;Medo;Th;Violência não resolve nada!
25;;;;;;;;Na;A guerreira da gentileza cruza os braços e encara André com evidente indignação.
25;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;An;E ingenuidade resolve, senhorita Thayná?
25;;Reagindo;Surpresa;Extra;Extra;Falando;Surpresa;An;Acha mesmo que esses criminosos vão reconhecer os próprios erros e se tornar pessoas melhores?
25;;;Feliz;Falando;Feliz;;Feliz;Th;É óbvio que eu ainda acredito que as pessoas podem mudar sem serem alvejadas!
25;;Falando;Feliz;;Feliz;;Feliz;Gu;Gente boa, temos que terminar a aula…
25;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;An;“Mudar”?
25;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;An;Quantos cidadãos de bem precisam sofrer até a sua crença estúpida em criminosos desmoronar?
25;;;Feliz;;Feliz;Falando;Feliz;An;Enquanto a senhorita fica com esse papinho de dar as mãos, famílias inteiras são destruídas por causa desses degenerados!
25;;;Surpresa;;Surpresa;Falando;Vergonha;An;A única solução para esse tipo de gente é a sete palmos debaixo da terra.
25;;;;;;;;Na;Thayná arregala os olhos.
25;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;Th;Claro que punições são necessárias, mas agir como uma besta sanguinária resolve alguma coisa?!
25;;;Feliz;Falando;Feliz;;Feliz;Th;Eles também têm família, amigos, pessoas que se importam com eles!
25;;;Feliz;Falando;Feliz;;Feliz;Th;Esse seu discurso só revela o quanto o senhor é desequilibrado!
25;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;An;Desequilibrado?
25;;;Feliz;;Feliz;Falando;Feliz;An;Desequilibrado é quem protege vagabundo enquanto gente honesta paga a conta!
25;;;Feliz;;Feliz;Falando;Triste;An;O mundo está assim justamente porque pessoas como você transformaram criminosos em coitadinhos!
25;;;Feliz;Falando;Feliz;;Feliz;Th;Pessoas como eu ainda tentam agir com civilidade!
25;;;Feliz;Falando;Bravo;;Feliz;Th;Pessoas como o senhor parecem sentir prazer em odiar os outros e tratá-los como lixo!
25;;;;;;;;Na;André solta uma breve risada de deboche antes de responder.
25;;;;;;Falando;Feliz;An;Civilidade é uma palavra bonita.
25;;;Triste;;Triste;Falando;Triste;An;Mas continua sendo apenas uma palavra.
25;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;An;Acha mesmo que um assassino vai ouvir suas frases gentis e decidir caminhar de mãos dadas em um campo florido?
25;;;Feliz;;Feliz;Falando;Feliz;An;Acorda! Você deixou de ter oito anos faz tempo, precisa sair da sua bolha cor-de-rosa.
25;;Falando;;;;;;Gu;Gente…
25;;;;;;;;Na;A mulher enraivecida aponta o dedo para o homem mais velho, olhando fixamente para ele.
25;;;Feliz;Falando;Feliz;;Feliz;Th;O garotinho é o senhor!
25;;;Feliz;Falando;Feliz;;Feliz;Th;Ainda quer brincar com suas arminhas como se estivesse em um filme de televisão!
25;;;Surpresa;Falando;Vergonha;;Surpresa;Th;Continua repetindo essas desculpas patéticas sobre “guerras necessárias” e “proteção da pátria”…
25;;;Feliz;Falando;Feliz;;Feliz;Th;Enquanto crianças inocentes morrem todos os dias!
25;;;;;;Falando;;An;Você está claramente fugindo do assunto por falta de argumentos sólidos.
25;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;An;Se um desses miseráveis estivesse apontando um revólver para um de seus filhos, você ainda defenderia ele?
25;;;;Falando;Surpresa;;;Th;Haha… Era esperado.
25;;;;Falando;;;;Th;Apelar para cenários hipotéticos carregados com cunho emocional.
25;;;;Falando;;;;Th;Estou falando de sociedade, não de situações anedóticas.
25;;;;;;Falando;;An;Sabia que ia fraquejar…
25;;;;;;;;Na;O advogado balança a cabeça com desdém, enquanto a RP fecha os punhos de raiva.
25;;;Feliz;Falando;Feliz;;Feliz;Th;O senhor é impossível!!
25;;;Feliz;;Feliz;Falando;Feliz;An;E você é um ser desprezível!!
25;;Falando;;;;;;Gu;E eu preciso me aposentar logo…
